clase,x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20
tu,0.0,0.0,0.0,-0.24951730527394284,0.13595813205889623,-0.3041914230397129,-0.443945304084491,0.12840772573794032,-0.5263550156189603,-0.3245676665271555,0.14952066157939092,-0.7029995916834466,-0.11894865800829744,0.10015253220730268,-0.8440617562956522,-0.39256825020740915,-0.6092255846783292,-0.46313166517040677,-0.45183312548297205,-0.6198317263248503,-0.7513943907233525,-0.4428115070159822,-0.6775646135364126,-0.9074084040278773,-0.4105679940174202,-0.7441277494695027,-1.0,-0.13416552861785191,-0.8098954190563242,-0.4086906351653236,-0.01647748447110869,-0.20929257511595664,-0.6743682398582749,-0.09777757872743614,0.07327057683818014,-0.6638672256706096,-0.1761808020162734,-0.034768403300530895,-0.6219727029189959,0.10727006748918123,-0.7785567919474888,-0.3921862822446054,0.1837971347567186,-0.10448078477571872,-0.6042327732969027,0.04113373644893076,0.06789826038333796,-0.476635164220673,-0.06818874866921272,-0.06265024269857458,-0.36244562684705456,0.3108776334800791,-0.644658746042044,-0.41603130161872026,0.3349558847314758,-0.08539989346831874,-0.619285743502449,0.21496339174793097,0.04705681319992319,-0.6066635238765974,0.12228847210673144,-0.052593258969952296,-0.553636592678442
tu,0.0,0.0,0.0,-0.260452916530191,0.1035345500605854,-0.22860085309338382,-0.5252595838960293,0.09426029618141976,-0.3930337789946744,-0.46683736547361143,0.22965658939438233,-0.5258049365348066,-0.19077811346656903,0.2550105884602235,-0.6396759125253869,-0.476339324818864,-0.6397133923977687,-0.39878913231780727,-0.548109520461955,-0.6684807410483836,-0.6736077941583596,-0.6705978995915228,-0.7437224683714434,-0.8695865079252908,-0.7502127717819617,-0.8188503429614596,-1.0,-0.17428341971608063,-0.9205550172942693,-0.37309224956145837,-0.0661487169490699,-0.15645067730151524,-0.5939680864452715,-0.15314894804325474,0.1301350691227628,-0.5737151014197316,-0.20383629641453221,0.10412334728294255,-0.5305707756633999,0.1287593485984876,-0.8642205175538726,-0.38144992615319046,0.18616763587994123,-0.04072579233160679,-0.5427509949806327,0.015373188519846993,0.09217048461827634,-0.387096519420677,-0.07498737250401778,-0.00946847324729862,-0.25473143314026464,0.3729000706120392,-0.6902923295269202,-0.428789780932337,0.3779564714030873,-0.008058708523436882,-0.6300735646489766,0.22230750709675312,0.09989070450156194,-0.6046684295210515,0.1278035995527183,0.00016938384548378365,-0.5325851388620909
tu,0.0,0.0,0.0,-0.20813975004355478,0.15656386610154469,-0.2352417203785861,-0.46493500333744764,0.22647118597349644,-0.40361786577716485,-0.4247349207006748,0.4344423178365507,-0.5368218176334302,-0.16871164776670924,0.4755738408378136,-0.6427870310371435,-0.40393481763928385,-0.4281775867789131,-0.419720430638262,-0.5480366958335652,-0.419013754320753,-0.7037472170551088,-0.6415550053845008,-0.47742163751230815,-0.8910208712988977,-0.6780904708556034,-0.5181019856695801,-1.0,-0.1260762984048482,-0.6790088473514765,-0.37192286665656077,-0.06128112621295941,0.14493082779570363,-0.5798142685173336,-0.13442316769773982,0.30549816357261456,-0.5369219178432201,-0.18381374924613852,0.19651964092727284,-0.47204334564472195,0.15257763534559068,-0.5942506024430935,-0.35884717995217624,0.17673744218554877,0.226023512785011,-0.5220110942957843,0.035642273959058265,0.26264463413694294,-0.35522094631800966,-0.03730960069595639,0.13158547994762324,-0.19999732202635184,0.3713925862351465,-0.4109163106431066,-0.38199292082561775,0.3485766070349921,0.22470904517983123,-0.5893651685879207,0.21227439712132315,0.23809587417774722,-0.5652840816573097,0.134183438974664,0.10816829343296858,-0.4826000962592931
tu,0.0,0.0,0.0,-0.22471668666432165,0.1212743480246223,-0.2380503808122607,-0.4291887665505782,0.1842819002473578,-0.4240741084707094,-0.33990257074266195,0.3434044739164101,-0.5758075939584117,-0.09233793058762456,0.34254203265980615,-0.7070729462571383,-0.347150790551555,-0.42427391958412486,-0.44752584714077576,-0.40027447603464344,-0.4551763266741891,-0.7236061435255285,-0.4827234532341007,-0.5484058195811959,-0.8959719973663034,-0.5334096167462978,-0.6147720858218353,-1.0,-0.06610735583095993,-0.6674815909491645,-0.41312366691103114,0.004912685140832249,0.05168874193553325,-0.6260239418966597,-0.07847579604031038,0.2884890164920728,-0.585604479008363,-0.13248277803893568,0.2527988014823478,-0.5288482906507697,0.20202591061288086,-0.6151462088204978,-0.411295811556842,0.21496837910773856,0.15664308684786918,-0.5719103310284291,0.05576797971632681,0.24053463756766194,-0.40676866258228944,-0.03469755555100333,0.1345502463299807,-0.26617684484707255,0.42041862150443415,-0.45713811984222646,-0.4475066768341651,0.39569064272064364,0.1365426865553524,-0.6386731651043265,0.2490163696427093,0.20160346445327626,-0.6054062294496362,0.1604578189056111,0.12338200083897707,-0.529101001707565
tu,0.0,0.0,0.0,-0.23962675929542643,0.09710858337365207,-0.22777124824714448,-0.4409658901712432,0.14914344171498417,-0.4135126276358167,-0.32558575879102375,0.34172743998288085,-0.5648512261216136,-0.0870964843451877,0.3691716719047782,-0.6937244671184536,-0.334010351086942,-0.4601855536161122,-0.46156746225680034,-0.43425919426279735,-0.5210330022634982,-0.7405899083623384,-0.4823511607626523,-0.6017389982972549,-0.9019136210525865,-0.495746034204428,-0.6633864153820146,-1.0,-0.053778122365949685,-0.669256486617412,-0.4390902771070244,-0.007744993296798556,0.0021595469501701913,-0.6764492964798564,-0.08283421395205255,0.2733040733402689,-0.6420514147019047,-0.12932827298813182,0.2109567631466734,-0.5888649924723667,0.2055176880663728,-0.6028375438238275,-0.4474684783365134,0.20525158155271972,0.14380685188875011,-0.6286731570624592,0.05010767894741186,0.2575287008287884,-0.4792676042366723,-0.03965697347270713,0.12688562320742128,-0.3534413969755271,0.4178724616961177,-0.44224632165614675,-0.49080930836589887,0.38105361946721467,0.14539841744323947,-0.6987697730511679,0.24154810413280328,0.24567998487101214,-0.6818548862791254,0.1586159711013703,0.16325393620062573,-0.6222218498409725
tu,0.0,0.0,0.0,-0.2364334514856432,0.09140063633558411,-0.24545200160308767,-0.4010652895032042,0.10959946653800716,-0.4380612541522458,-0.2775833157314728,0.2573263378064917,-0.596940578471366,-0.05844018826766356,0.2780575486088532,-0.7333313319222973,-0.2976625424472083,-0.48678914012645697,-0.436046912687005,-0.3244166256186624,-0.5159128949420994,-0.7157058297481453,-0.3343525507711368,-0.5857572930603153,-0.8902725020677364,-0.3267834266037867,-0.6578673301382386,-1.0,-0.03324659536342461,-0.6382387968955583,-0.40880892251712475,0.04579413130600506,-0.02860646205230141,-0.6647675922257332,-0.059497509414132815,0.188250472532902,-0.6710705835062954,-0.14555619371061587,0.08881520595614215,-0.6442104581890156,0.2029558254807442,-0.5602085422166727,-0.41291870156616556,0.23123916614879667,0.08872104833884145,-0.6047756404944092,0.07894771731575459,0.1977257143187784,-0.4802378096123313,-0.01594341078898376,0.07300935714950745,-0.36799570045973573,0.38262164949579935,-0.4034176223666457,-0.4524688049287839,0.3812827741083285,0.1054055484717992,-0.6508828458779391,0.25912957100416256,0.1867186888563273,-0.6360297114014798,0.19021951499811213,0.09118154763581615,-0.5795088457840372
tu,0.0,0.0,0.0,-0.2681746291291578,0.07970034731160182,-0.3008864932882972,-0.43552747127890606,0.09975400653552334,-0.5064069371197686,-0.2402975894830358,0.32553855683680133,-0.6624095820882125,0.01810813365949576,0.40198675593042055,-0.7757589025759442,-0.23026777434345416,-0.5898776916119658,-0.5212922261639085,-0.12150007050383924,-0.5759656521208465,-0.8060922526207603,-0.05785121773759109,-0.4985615649663498,-0.9350785985367377,-0.01845497408571311,-0.42550388680566364,-1.0,0.10636708002132764,-0.6717922619738728,-0.4638627466541543,0.1078042870569109,0.09198540405488863,-0.7436593533322783,-0.06416833457228177,0.31832084910499386,-0.7256494824731742,-0.16436757413996286,0.20494998089617247,-0.677477994310229,0.36022337829182866,-0.539966549484887,-0.44032315941898015,0.325093583415741,0.2295193155494537,-0.6480609416339264,0.14051346806020618,0.32115813878922245,-0.5025957164033885,0.03832119409726267,0.18614323377339012,-0.37435425962882135,0.5372288206565374,-0.3358456366284788,-0.4587802752962474,0.49931106220474014,0.2546784866161824,-0.6863040576936256,0.33331676492804235,0.31411982232576546,-0.6825554032517352,0.23772743961810186,0.20156828674055333,-0.6264597406579977
tu,0.0,0.0,0.0,-0.22699783677496022,0.10967773536893988,-0.3061160632703262,-0.3344475620458217,0.13175341768303966,-0.5163715073179133,-0.1578024467498832,0.2745022810118717,-0.6771388463531461,0.05403883042681106,0.30557435654430126,-0.8012950322384803,-0.20906289227614047,-0.5241211356436711,-0.47106264663816994,-0.13773918185645895,-0.4961582833683789,-0.7489622103305685,-0.030864808588503694,-0.5184495583598815,-0.9061395150003709,0.09152632179971976,-0.564886117729251,-1.0,0.07435055273504708,-0.6508237909325765,-0.4059142477649139,0.1455123495484271,0.0276357385889483,-0.6574507324372452,0.004464345929633648,0.19292499161884286,-0.6527906222217789,-0.08579777897108797,0.061740791187726435,-0.6195061473415402,0.29336598298986877,-0.5515364613937299,-0.3764116277674494,0.2996920067445955,0.15808223521435819,-0.5697311879461681,0.12644598168974142,0.21757529746156087,-0.4421356799037046,0.02901320928288267,0.07389110370606976,-0.3279720174275659,0.4486457324962399,-0.3659858786529598,-0.38758971919139207,0.41341670587807516,0.1980468513949052,-0.5791428271216601,0.2751803900937433,0.23005820112248293,-0.5663463390912942,0.19540890847221234,0.10151369640005448,-0.5118527702478678
tu,0.0,0.0,0.0,-0.24260631065232355,0.11289938319283822,-0.3126339667691749,-0.41334022014128297,0.18289052684846355,-0.5288931233962244,-0.292728213005127,0.40279362269973573,-0.6967364911195666,-0.11730373047290674,0.4602952664993064,-0.8312510565089901,-0.308013007202223,-0.45123322345958694,-0.5268668794852132,-0.25474383017796604,-0.38077478723618224,-0.81449403689142,-0.21656218364914545,-0.372116941389079,-0.9408688153953291,-0.18065753075504498,-0.39143427946777243,-1.0,0.0014751263572631923,-0.5541792507842512,-0.4619886973565799,0.03742232632427064,0.16802926942257781,-0.7190243884703102,-0.09064605533883156,0.3354053445781407,-0.6721549801837486,-0.17195907179289419,0.16113398441959223,-0.6004075006108657,0.25462489176961245,-0.44620154859887307,-0.43466737249581233,0.23885588287346726,0.29669669453263153,-0.6335982062663862,0.08736606280927617,0.3404164711365984,-0.4660695901846625,0.0016390292858479915,0.1578544753795017,-0.31715840074507595,0.4384130168095736,-0.26995706793426394,-0.44973384098143615,0.3815631168086233,0.32200180788878346,-0.6577674215610516,0.2648103225809153,0.3482064533942924,-0.6352645527069982,0.2123662203284281,0.20275831768289088,-0.565054932249443
tu,0.0,0.0,0.0,-0.24374830226649852,0.07595992296101232,-0.2861071619267287,-0.4264128341419993,0.053037291832058346,-0.49932003743937553,-0.3162744965688732,0.12418120891423504,-0.6685156741931046,-0.12749771827954123,0.1001307688562376,-0.8033296403561858,-0.3363376597713745,-0.6429739991050619,-0.4715071710295709,-0.34855805561402703,-0.6674183187496808,-0.7680300744156692,-0.340013793376416,-0.7169660035997756,-0.919081018100232,-0.3127868242742752,-0.7585729348652076,-1.0,-0.048175536287281696,-0.8190064226910635,-0.4181245659540262,-0.0003090947579497517,-0.1834340822264788,-0.67455041930717,-0.09806953017583042,0.08398068155850223,-0.634643053989905,-0.1600323314616749,-0.03382243213683152,-0.5676043727899603,0.2002802017552969,-0.7525519601729802,-0.40302441641886627,0.1978682156360086,-0.043571890798112564,-0.5977255772885662,0.043213632220047093,0.08836468312909881,-0.43624903015970734,-0.04702587677152014,-0.06101298359444218,-0.29715721416957797,0.3984504562306275,-0.5911150456838326,-0.42875766461828985,0.3575413780785048,-0.0043218639646169996,-0.624398144655305,0.2148490804495883,0.11399382807747878,-0.5966392503327455,0.13115928482677075,0.01867451289451055,-0.5276448847189615
tu,0.0,0.0,0.0,-0.27699743878667615,0.07846881977520287,-0.2908990451024224,-0.4962667904235896,0.07043475661314415,-0.5066545955419572,-0.3700573277108963,0.2036669754020981,-0.67927731343763,-0.10718923609281567,0.2423423593041345,-0.8115377509591752,-0.3882938353967213,-0.6595510931503529,-0.4867333627864843,-0.45210210114471916,-0.6947266798272902,-0.7867755810086178,-0.4438281137474686,-0.7022564741088775,-0.9281631468004528,-0.4191282536061556,-0.6872847486706577,-1.0,-0.07894489189351113,-0.8349358349539896,-0.4399862780800375,-0.050835489341701685,-0.12438321884901905,-0.7116721203246289,-0.1352744699913424,0.16391407237454117,-0.6645572818652371,-0.19881159366032494,0.05916209391120313,-0.587400366801036,0.19721218267798102,-0.7473287466698745,-0.4328199891553102,0.18551707205720278,0.028145907288538528,-0.6303589521662178,0.03031428865024609,0.1678691717815336,-0.44890318941812873,-0.06253588685538554,0.027736298966757705,-0.2926615944944246,0.42087771164429627,-0.5553090480955993,-0.47046565625518083,0.3723392513916715,0.08089927997094476,-0.6828764287223127,0.22647085504474404,0.1815214398046008,-0.6570551808322029,0.1380231507886399,0.06435004639241848,-0.5826128964574192
tu,0.0,0.0,0.0,-0.24757053186985795,0.09621133802572368,-0.2492462321711922,-0.4796605481939784,0.14389764071791794,-0.4324609774399917,-0.41767488897756416,0.383276874677573,-0.5791468181000407,-0.17705937856738918,0.46868245321738267,-0.6979459519113023,-0.32463267841941285,-0.5213350607228113,-0.4514561331601079,-0.4211785867211851,-0.49674445718341015,-0.7423288251652553,-0.5261819028731852,-0.4818924299683787,-0.9109928965150934,-0.5864846100040421,-0.4336838834013835,-1.0,-0.018061058703600988,-0.669924915509739,-0.41369296288939555,-0.01621699413326729,0.12411347650763105,-0.654333039212497,-0.14511172055675814,0.34600776606683237,-0.6323939955183278,-0.20543712309955708,0.276396697837982,-0.5824361564308671,0.246274149987711,-0.5453410703546033,-0.410071018308554,0.20964550091397563,0.26854932270874887,-0.5912207772532724,0.02891719701602397,0.3409287323942809,-0.44117402042473314,-0.05836312231026101,0.20639432080322773,-0.30496535457769924,0.4460361731010707,-0.3378830579916686,-0.4443616658520495,0.38607464534974006,0.27605477025806213,-0.6588983086147093,0.2145629233014884,0.3278072926898724,-0.6422900056755381,0.12202749381000175,0.2267433763107564,-0.5704878949437767
tu,0.0,0.0,0.0,-0.24195501259883137,0.10088192458130034,-0.22794082855618086,-0.4844361142879855,0.14668538600244999,-0.39077044582638387,-0.48032431943422743,0.41063858406837955,-0.5204576634757572,-0.2768331869889093,0.5100007240979756,-0.6287582103797692,-0.38932431441870097,-0.5096957967320312,-0.41852905144946273,-0.5117741040218597,-0.4463293873348686,-0.7110377779570887,-0.6665206561097651,-0.42879223304726466,-0.8989962577021541,-0.7774190871260627,-0.41204446777819836,-1.0,-0.09789547515303122,-0.6521704269474707,-0.3743737045644286,-0.12587575326659559,0.18309585871385634,-0.578596317920891,-0.20591688837950786,0.3084501197850931,-0.5445679944872798,-0.22740252005812164,0.16099041236426517,-0.48930763474723477,0.1653107274812507,-0.5099894872436193,-0.3638222025551159,0.08928344782105829,0.2795402473565895,-0.5126658945889204,-0.05008087218513799,0.2894542174955845,-0.34739245303348865,-0.09433109387456771,0.12593193753837764,-0.1969946593501585,0.36179504277771424,-0.2908337967508872,-0.389523314607231,0.26655172063584903,0.28686284565116454,-0.5850903258982076,0.1240469552200901,0.26198725931966516,-0.556513089896959,0.07105624852274942,0.11490347575366976,-0.4712068500604355
tu,0.0,0.0,0.0,-0.23576760935718682,0.10726203733451915,-0.23080601429620098,-0.4808894859916134,0.17684351985852087,-0.4022316094164266,-0.4808526137395527,0.43443123570298353,-0.5416875186022434,-0.27627499308636627,0.5248412104479877,-0.6610305000102965,-0.38336054223931365,-0.5010115006144134,-0.4286522182426659,-0.5167699925680778,-0.45993187527940904,-0.7163661714409751,-0.6961557295491051,-0.4134339971611623,-0.8990212043653931,-0.8257620891964609,-0.35359754905545665,-1.0,-0.10383593590638637,-0.6452565379838102,-0.39404364033982264,-0.12955610316145091,0.1702792092478824,-0.6141665237310199,-0.20490212271491648,0.36070772645816834,-0.594499048187004,-0.21263820987680834,0.26487293803097867,-0.5482568811050681,0.15889867394102844,-0.5115052648201059,-0.3909905260166101,0.1020873251200479,0.286291911156868,-0.5511805816966263,-0.033058532723020354,0.3212541543172438,-0.39966724925998687,-0.07416518896167058,0.1700847442032063,-0.26024345567449697,0.3624177591587209,-0.30137410564746864,-0.4240110711347494,0.28340170395441483,0.28437980276886526,-0.6156634584338977,0.1574487152745839,0.2644307334422078,-0.5877639573768744,0.11120723708703698,0.10040747255463404,-0.5084318964749697
tu,0.0,0.0,0.0,-0.2826602066533937,0.09757949383910254,-0.23095594819541107,-0.601670859133713,0.2125735246463155,-0.3951792951893425,-0.6445310867443944,0.6078576503488541,-0.5248095459438957,-0.42536404201875616,0.7951576551338995,-0.6350789879167397,-0.609047097567077,-0.43659572483444653,-0.4442015938040416,-0.7988928676777447,-0.12637002211417844,-0.6992145346263547,-0.9291054630076615,-0.04648883661007997,-0.8555989815326411,-1.0,-0.0006371984588519404,-0.9465081068566159,-0.2890897329278361,-0.6123879981368607,-0.4272059754519991,-0.23847182607631723,0.40260251959900106,-0.6433885752095972,-0.2878759062058405,0.3842336991975055,-0.6447128668260159,-0.3127093835952893,0.20114968288474036,-0.6148725434901972,0.061251307559099855,-0.49717440037020505,-0.4349103907769855,0.033695805574517394,0.5161489227287842,-0.5887588014453352,-0.06511356608844339,0.4036821833375026,-0.43063757988985624,-0.09557916312583398,0.12514196139619146,-0.2802895208314926,0.3344943630347364,-0.29764799873044867,-0.4800580139722208,0.25446902046485204,0.4695595395938284,-0.6634336000645771,0.1604486313255727,0.3485496769488612,-0.6194305642863681,0.1280608391273773,0.05009155185081318,-0.5243254386546967
tu,0.0,0.0,0.0,-0.2584756011608689,0.19205801947794957,-0.2302360968567764,-0.553058223509834,0.29644287596028224,-0.3801514409690059,-0.5184907443001154,0.5675605701918562,-0.5045787247306853,-0.22941067581856361,0.5978345500087825,-0.6085301317150089,-0.4978765862532966,-0.4370041307784463,-0.36047107567940206,-0.629680868273925,-0.4202145456758643,-0.6183408882002743,-0.8501604977242718,-0.40273686540801806,-0.7873457092813406,-1.0,-0.37089622345496304,-0.8845308734197883,-0.21066780865656515,-0.7363676269830433,-0.3272217228578177,-0.06139625294025083,0.20082729095167473,-0.5249068597184323,-0.1259431744396928,0.38030155723315107,-0.493082340068459,-0.16237248401408608,0.2377226888185797,-0.4300993213867699,0.11356093032232308,-0.6921906244353252,-0.33135171292742505,0.19323553888541828,0.27224097332354064,-0.4828265449480061,0.026073193521561944,0.34317910688274916,-0.3205184910179956,-0.05629829398440213,0.17958684647121023,-0.1628217114105883,0.3706388973069999,-0.5314406196262275,-0.37574035519456933,0.38031858616941333,0.21274786168593407,-0.5741258070589698,0.22803101663064837,0.25406573737028443,-0.5468080426934064,0.1465390421475633,0.1107511558390488,-0.4574190172751963
tu,0.0,0.0,0.0,-0.2355235892408166,0.1695002954484636,-0.2354223116456714,-0.47327335829357087,0.27727907367290333,-0.4201749692551081,-0.41707247752740795,0.4570396142110951,-0.5737675287612225,-0.18877910168930365,0.4397364799263858,-0.7057083811551234,-0.4220479810568268,-0.44242317667991526,-0.4218835372099847,-0.5367640176637157,-0.39948933112831886,-0.7056621067873146,-0.702570435607275,-0.4224183151703281,-0.8892803987194178,-0.8295795885537655,-0.45773602605023844,-1.0,-0.15050484142674736,-0.6855590038035497,-0.39292016684916387,-0.07223588861636511,0.09691647925458884,-0.6101550821492173,-0.14154111366185104,0.3385006885535613,-0.5820103157927611,-0.18183446724221128,0.23476956059483772,-0.533700954375883,0.12730002040128854,-0.6339094332643059,-0.3978760124704534,0.16100279063743017,0.17561435718252497,-0.5611718893929764,0.003838058693024324,0.27527668087881985,-0.4047185997590622,-0.07498646487312531,0.14216988837992647,-0.26774189579742347,0.35636273369878213,-0.4827074841432602,-0.4409005975342643,0.3381313286372771,0.12407988108592133,-0.6348189722637205,0.18308338807443988,0.18696291973470333,-0.6073473065987145,0.09580839950573614,0.08079629873341226,-0.5324746836289503
tu,0.0,0.0,0.0,-0.23496837004257387,0.17860973637736183,-0.23755612789153874,-0.49733961680268035,0.3095254254986591,-0.4183874004711934,-0.4325974013246551,0.5215421044208947,-0.5664812205446501,-0.17251043531715618,0.5157424607176002,-0.6927567321755088,-0.4656174886481319,-0.4325614606396409,-0.4418049556605757,-0.569250406632197,-0.41960613270395297,-0.7158210222773788,-0.7504145096693824,-0.45094489355168393,-0.8925281012516608,-0.8906781131604756,-0.46792663974817544,-1.0,-0.1876649692194056,-0.745111059727127,-0.4109092737007775,-0.06721514691484214,0.14596164272620435,-0.624196539244916,-0.1384153120609146,0.37755067848668916,-0.5931361291454696,-0.18069399281126206,0.3015617582715174,-0.5414521350832255,0.12163450007389033,-0.7189651970943295,-0.41145687628974825,0.20242097096883996,0.1957335771808502,-0.5765724019289,0.03128113443294034,0.27767378955929173,-0.4170263176308003,-0.06379638403315949,0.1470711028593835,-0.27353682914305544,0.38948328920830383,-0.5761930247783251,-0.4508286456229446,0.41002649948731473,0.11017321276587883,-0.661939111260483,0.25441000590832435,0.15234149343736425,-0.6400860374084356,0.15784299626834739,0.030276918330984053,-0.5618707661523668
tu,0.0,0.0,0.0,-0.20683113665905628,0.11638421172105883,-0.22092821103002297,-0.41396684003441525,0.1790113145757809,-0.3985005983489003,-0.35351648633549765,0.34769769708679926,-0.5457114158975398,-0.13774433024828583,0.3530012509419105,-0.674938832860569,-0.38072272084841935,-0.4288323441962153,-0.4162962630475247,-0.4870356455921661,-0.4241293766445168,-0.6978768597806567,-0.6278780092175468,-0.46155569041196404,-0.8865092322748674,-0.7400641359197819,-0.4863901567649665,-1.0,-0.13245064772548165,-0.6514844577551328,-0.38542953988468404,-0.05002165226282983,0.03267362840790958,-0.5941211518238901,-0.09839647737980162,0.24159604293084347,-0.5719230534894761,-0.13759770484889583,0.15878615849966132,-0.5311948392563735,0.12406266367072319,-0.6018077002125429,-0.38572137619377367,0.16303733202516063,0.11276817416204687,-0.5367752117534365,0.022048222618288735,0.20339374613838157,-0.38807075328285007,-0.05777883410674793,0.0934150660277837,-0.2605609481412464,0.33789570487010745,-0.4600394778460224,-0.42127466484701,0.3248898634092734,0.07285211777540113,-0.5950406303136608,0.18722739298987523,0.14680693559875982,-0.5620960819867634,0.10981375663180946,0.07061758521097007,-0.48991915732205904
tu,0.0,0.0,0.0,-0.219447872712009,0.1052065310120133,-0.2512489523895718,-0.39845697410226705,0.143726630107769,-0.44268603501304116,-0.28657847853502816,0.3129330309017254,-0.5931135454207558,-0.04089206728346972,0.35147067241086033,-0.7170989375816553,-0.2857998292798364,-0.46483851887399397,-0.4706171240701279,-0.35467812727311476,-0.44085020417330684,-0.7534627232248386,-0.4060403255072537,-0.4773242731219342,-0.9089051710573345,-0.43286583319847144,-0.5236281749328897,-1.0,-0.015571347811920457,-0.6340345111693454,-0.4318874223718463,0.02098891286111009,0.044111918784512136,-0.6877100154980451,-0.058186547886918544,0.3237241880172341,-0.656210039388381,-0.10894938033060118,0.2636765070202041,-0.5972093480965334,0.22872219581732883,-0.5580222984018556,-0.42490393379236163,0.2306474172109857,0.14549163079256242,-0.6236275209490859,0.07942760370299912,0.2809819808693706,-0.4711502087753664,-0.011881827430005367,0.180943210940027,-0.33539435427206393,0.421054409320828,-0.39801174765070274,-0.45402331669440027,0.4050690605531582,0.17345166483172483,-0.6776195023729019,0.26259916893987567,0.2861644775792788,-0.6674879984751627,0.17608372853514126,0.2159309696777453,-0.6070687106880498
tu,0.0,0.0,0.0,-0.24005765268558227,0.10020541211971248,-0.3087154383120509,-0.43819785821355045,0.10736098024106168,-0.5346575658953869,-0.31178241996414713,0.16233033009692777,-0.716997919088492,-0.08303691406795373,0.10122281887023689,-0.8622940926618582,-0.41425580129857026,-0.6829560794218266,-0.4675028493168501,-0.4415022623826897,-0.6516976781056736,-0.7754637014117586,-0.40632730271736484,-0.6275109040366847,-0.9276061143613601,-0.3531422684883654,-0.5988050519721138,-1.0,-0.12400198757699457,-0.871112981210274,-0.4095312884604945,-0.010978551062713617,-0.24236897730159368,-0.6738255137107264,-0.07540829034574519,0.051857395495834055,-0.6362206042341645,-0.15124411312098393,-0.051909662840735525,-0.5619487673450153,0.1462512569345208,-0.8171658553717436,-0.39524869452365247,0.21638656702873182,-0.12318931466594596,-0.5948277574322894,0.07146005846728969,0.055108568866709624,-0.43096234505013925,-0.02946866626412374,-0.05582899111832385,-0.28124693133585293,0.3569587481195347,-0.660381764986215,-0.4249741512167305,0.3830709837329583,-0.08099294775996366,-0.6235478204339535,0.2524206862298334,0.048383664398281276,-0.597160217806435,0.1669103465176715,-0.047273525261641365,-0.5221727759324829
tu,0.0,0.0,0.0,-0.2568375716097925,0.13138537515758708,-0.2666165743592923,-0.49058741006117307,0.1657986273928941,-0.46594362656627525,-0.36572173361206156,0.3254693851568019,-0.6260179057416765,-0.08071814994827019,0.36779888998834065,-0.7573513451919891,-0.3907726908883862,-0.5214320538029223,-0.4733773325419736,-0.48934475989235576,-0.5029075931025176,-0.7481904030667067,-0.5425954466452029,-0.5407608381793363,-0.9052586652582402,-0.5553240455626008,-0.5742393836410526,-1.0,-0.09592525133585844,-0.7484855849496246,-0.4375314637321184,-0.028540438592830706,0.01094728573229451,-0.680088143393608,-0.10562635200826458,0.2517775109989562,-0.6511029203338969,-0.1625922092767685,0.16986755893035202,-0.5963281517000386,0.1861193565867797,-0.6891444168387347,-0.43399256191929225,0.2068512208036963,0.11293460334027848,-0.6094456566139247,0.04378098548824489,0.22289826669270177,-0.44069369570985606,-0.05262174805690091,0.09915668560417905,-0.29528248459047607,0.41693795459617977,-0.5163782472301349,-0.47311031230876166,0.3896823129503211,0.11841395641507894,-0.6768017823563375,0.22937010841436947,0.20481539546147848,-0.646613948567056,0.12786924620069934,0.10701637994327426,-0.5689805009183213
tu,0.0,0.0,0.0,-0.24150721494734553,0.10438033614070909,-0.2563707793535069,-0.4759271970699212,0.1483439310813672,-0.4494241051836971,-0.39655329189982885,0.3415307616597565,-0.6040373335144233,-0.12490587898983611,0.3840849111354164,-0.7313621164730315,-0.38999238993609525,-0.477158386736585,-0.4803117528411922,-0.46835472746892204,-0.4738888216049982,-0.7683484256767473,-0.5561444834904538,-0.5039247875512147,-0.9211333074163897,-0.60622238838711,-0.4768380705920971,-1.0,-0.1080733608481865,-0.7103854157416053,-0.43753794731785195,-0.06415004355356427,0.02202779018776189,-0.6662520089613387,-0.12229245848387402,0.2434557821474589,-0.6052131414177878,-0.158669976510683,0.1781951097190814,-0.520384064526149,0.16966550173221648,-0.6565923062175262,-0.4295329352596349,0.16639729733191463,0.12406549134822298,-0.5953305583142521,0.01852009708130085,0.20361357012279474,-0.40646847194239927,-0.059511038456758085,0.07767625681893214,-0.23951072341247717,0.39485183350107067,-0.4956961733245908,-0.4629573942517469,0.35174032849107667,0.11600832926350844,-0.6681089309094077,0.20950580873308164,0.16693124828814682,-0.6379434913814238,0.13588779689851965,0.05323833937918647,-0.5532055154493154
